Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,DTI_Ratio,Savings_Amount,Collateral_Value,Loan_Status
27,Male,Single,Graduate,Salaried,546977.0,236988.0,24,639.0,2,0.24,238973,0,Approved
21,Female,Single,Not Graduate,Part-Time,156584.0,51715.0,48,516.0,0,0.1,9574,96141,Approved
37,Female,Married,Not Graduate,Salaried,1067061.0,233457.0,48,564.0,2,0.07,211436,0,Approved
41,Male,Married,Graduate,Self-Employed,399047.0,198418.0,12,567.0,2,0.53,101354,0,Rejected
22,Female,Married,Graduate,Salaried,628690.0,276173.0,36,438.0,0,0.18,55215,0,Approved
41,Female,Married,Not Graduate,Salaried,991812.0,333265.0,36,648.0,2,0.13,49379,0,Rejected
57,Female,Married,Not Graduate,Self-Employed,445211.0,261861.0,60,673.0,1,0.16,93204,0,Approved
59,Male,Single,Not Graduate,Salaried,1430760.0,546292.0,12,606.0,2,0.28,362433,0,Approved
19,Female,Single,Not Graduate,Unemployed,18236.0,50000.0,12,486.0,0,1.0,717,0,Rejected
41,Female,Married,Not Graduate,Salaried,859764.0,495069.0,24,611.0,1,0.33,365445,168365,Approved
48,Female,Married,Not Graduate,Self-Employed,1182767.0,682180.0,60,615.0,1,0.15,582837,492950,Approved
47,Female,Single,Not Graduate,Salaried,897314.0,310017.0,24,653.0,1,0.2,55789,0,Approved
34,Female,Single,Graduate,Self-Employed,1092244.0,547034.0,12,667.0,1,0.53,54211,0,Rejected
33,Female,Married,Graduate,Salaried,951986.0,407431.0,12,691.0,1,0.46,169142,386028,Rejected
46,Female,Single,Graduate,Salaried,2799785.0,51634.0,24,424.0,0,0.1,14118,0,Rejected
41,Female,Single,Not Graduate,Self-Employed,1401400.0,723867.0,24,653.0,3,0.29,362657,115073,Approved
33,Female,Single,Graduate,Salaried,554365.0,258036.0,12,595.0,3,0.5,243186,0,Rejected
21,Female,Single,Not Graduate,Salaried,327599.0,184727.0,60,631.0,3,0.15,151315,141328,Approved
47,Female,Married,Graduate,Salaried,754813.0,191603.0,12,633.0,3,0.27,149524,99586,Approved
53,Male,Married,Graduate,Salaried,864996.0,128340.0,12,657.0,2,0.16,48996,0,Rejected
42,Male,Single,Graduate,Self-Employed,1686872.0,608180.0,60,473.0,0,0.1,389251,0,Approved
19,Female,Single,Not Graduate,Student,28357.0,88057.0,36,610.0,2,0.7,3348,0,Approved
23,Female,Single,Graduate,Salaried,1095915.0,240176.0,24,492.0,0,0.12,343623,0,Approved
30,Female,Married,Graduate,Unemployed,1577468.0,515508.0,12,686.0,1,0.35,28765,0,Rejected
54,Female,Married,Graduate,Self-Employed,1669226.0,809165.0,36,638.0,3,0.19,91158,0,Rejected
57,Male,Single,Graduate,Self-Employed,1600586.0,593494.0,24,657.0,1,0.21,642118,0,Approved
17,Female,Single,Graduate,Student,30508.0,50000.0,48,585.0,2,0.52,9129,0,Rejected
46,Female,Married,Graduate,Salaried,1216365.0,669954.0,24,664.0,3,0.31,248466,0,Approved
21,Male,Married,Graduate,Salaried,1225609.0,111048.0,60,648.0,1,0.02,445931,259462,Approved
20,Female,Single,Not Graduate,Unemployed,23477.0,50000.0,48,560.0,3,0.67,10147,0,Rejected
33,Female,Single,Not Graduate,Salaried,936717.0,232216.0,24,611.0,2,0.14,20792,361596,Approved
20,Female,Single,Graduate,Unemployed,15429.0,50000.0,36,587.0,0,1.0,2295,471496,Rejected
59,Female,Single,Graduate,Student,905479.0,497719.0,48,645.0,3,0.17,140888,113889,Approved
29,Female,Married,Not Graduate,Salaried,411019.0,304728.0,24,542.0,0,0.23,84734,0,Approved
47,Female,Single,Graduate,Salaried,755208.0,228544.0,48,426.0,0,0.1,272341,0,Approved
24,Male,Single,Not Graduate,Part-Time,165514.0,124377.0,24,456.0,0,0.32,6048,0,Rejected
37,Male,Single,Not Graduate,Self-Employed,401262.0,230220.0,60,590.0,3,0.15,136541,0,Approved
59,Male,Single,Graduate,Salaried,1260380.0,639435.0,48,676.0,1,0.16,1418,0,Rejected
48,Male,Single,Not Graduate,Self-Employed,606065.0,241186.0,12,605.0,1,0.42,41328,0,Rejected
18,Male,Single,Not Graduate,Unemployed,18624.0,50000.0,36,599.0,2,1.0,841,297096,Rejected
46,Male,Single,Not Graduate,Self-Employed,1475171.0,457859.0,36,519.0,0,0.12,179104,0,Approved
24,Female,Single,Not Graduate,Salaried,1249551.0,451484.0,48,629.0,3,0.11,394949,0,Approved
43,Female,Married,Not Graduate,Salaried,,,48,,1,0.15,357627,489722,Approved
57,Male,Married,Not Graduate,Self-Employed,1222883.0,107566.0,12,615.0,1,0.09,391125,270002,Approved
25,Female,Single,Not Graduate,Self-Employed,118022.0,127257.0,36,656.0,1,0.24,57973,390983,Approved
30,Female,Single,Not Graduate,Salaried,1056175.0,305873.0,12,599.0,2,0.31,30143,0,Rejected
28,Female,Single,Not Graduate,Self-Employed,304128.0,171415.0,48,588.0,3,0.18,21139,0,Rejected
17,Male,Single,Graduate,Unemployed,5451.0,50000.0,36,472.0,0,1.0,1777,0,Approved
55,Female,Married,Graduate,Self-Employed,1767045.0,296160.0,48,658.0,1,0.05,483665,367763,Approved
46,Male,Married,Graduate,Self-Employed,867163.0,75502.0,24,412.0,0,0.05,148411,0,Approved
29,Male,Married,Graduate,Salaried,1473371.0,883653.0,60,675.0,1,0.16,313622,0,Approved
41,Female,Married,Not Graduate,Salaried,686671.0,392099.0,48,556.0,3,0.18,246061,440132,Approved
47,Male,Married,Not Graduate,Salaried,464034.0,138608.0,12,669.0,3,0.32,90137,0,Approved
23,Female,Married,Graduate,Part-Time,102113.0,54392.0,36,683.0,1,0.21,31422,0,Rejected
56,Male,Married,Graduate,Salaried,398925.0,106917.0,24,639.0,1,0.09,54383,0,Approved
21,Male,Single,Not Graduate,Part-Time,195233.0,75694.0,36,587.0,0,0.15,8208,0,Rejected
31,Male,Single,Graduate,Salaried,542528.0,67000.0,24,577.0,0,0.07,1037,0,Rejected
43,Female,Married,Not Graduate,Salaried,684419.0,187723.0,12,673.0,1,0.29,337057,0,Approved
46,Male,Single,Not Graduate,Self-Employed,,,12,,3,0.54,486989,305516,Rejected
36,Male,Married,Not Graduate,Salaried,590863.0,331798.0,24,594.0,2,0.32,295362,0,Approved
19,Male,Married,Graduate,Student,24578.0,50000.0,48,529.0,0,0.64,9031,282972,Rejected
47,Female,Married,Not Graduate,Salaried,785286.0,143292.0,12,397.0,0,0.19,259197,0,Approved
36,Female,Single,Not Graduate,Salaried,889115.0,531885.0,12,561.0,3,0.64,414850,0,Rejected
18,Male,Single,Not Graduate,Unemployed,15083.0,50000.0,12,600.0,3,1.0,267,328233,Rejected
23,Male,Single,Not Graduate,Salaried,731836.0,425364.0,24,651.0,2,0.33,243155,289678,Approved
34,Male,Married,Graduate,Self-Employed,1193010.0,463072.0,60,470.0,0,0.1,109769,0,Approved
23,Female,Single,Not Graduate,Part-Time,96027.0,51143.0,60,696.0,1,0.14,57,0,Rejected
44,Male,Married,Not Graduate,Self-Employed,621160.0,126250.0,60,362.0,0,0.05,289027,0,Approved
31,Female,Single,Not Graduate,Self-Employed,708139.0,257539.0,48,579.0,0,0.11,3799,0,Rejected
50,Male,Married,Not Graduate,Self-Employed,1416347.0,514581.0,24,613.0,1,0.21,7115,0,Rejected
32,Male,Married,Graduate,Salaried,502756.0,117659.0,60,661.0,1,0.06,43097,0,Rejected
20,Male,Single,Not Graduate,Student,33845.0,50000.0,48,578.0,2,0.47,1761,102061,Rejected
21,Male,Single,Not Graduate,Part-Time,81896.0,50000.0,48,566.0,2,0.19,419,499432,Rejected
53,Female,Married,Graduate,Salaried,263676.0,86917.0,60,647.0,3,0.09,41119,0,Rejected
32,Female,Single,Graduate,Self-Employed,1082334.0,611990.0,24,360.0,0,0.32,523874,0,Approved
59,Male,Single,Graduate,Salaried,2799785.0,162634.0,60,652.0,1,0.03,188312,0,Approved
49,Female,Single,Graduate,Self-Employed,954573.0,505463.0,24,436.0,0,0.2,183436,0,Approved
27,Female,Married,Not Graduate,Self-Employed,510744.0,167729.0,24,604.0,1,0.19,45758,0,Rejected
56,Male,Single,Not Graduate,Salaried,1002679.0,265505.0,48,577.0,3,0.08,391270,0,Approved
57,Male,Married,Not Graduate,Self-Employed,1495342.0,510482.0,12,625.0,3,0.36,87207,332598,Approved
36,Male,Single,Graduate,Self-Employed,1055125.0,342218.0,36,558.0,3,0.13,461132,288186,Approved
23,Male,Single,Graduate,Part-Time,80341.0,50000.0,24,667.0,1,0.35,3676,197828,Rejected
25,Female,Married,Not Graduate,Salaried,819254.0,376269.0,24,580.0,3,0.26,326203,0,Approved
19,Female,Married,Not Graduate,Student,10997.0,50000.0,36,661.0,3,1.0,3012,210748,Rejected
26,Male,Married,Not Graduate,Salaried,1387164.0,165368.0,60,352.0,0,0.03,467578,0,Approved
31,Male,Married,Graduate,Self-Employed,973074.0,158255.0,12,665.0,2,0.17,167507,447872,Approved
21,Female,Married,Not Graduate,Salaried,1211457.0,51248.0,12,665.0,2,0.05,37903,0,Rejected
36,Female,Single,Graduate,Salaried,926245.0,511581.0,24,367.0,0,0.31,37370,0,Rejected
56,Male,Married,Not Graduate,Salaried,797505.0,113697.0,60,578.0,3,0.04,70937,0,Approved
53,Male,Married,Graduate,Self-Employed,1039972.0,374298.0,48,582.0,3,0.11,175385,495911,Approved
19,Male,Married,Not Graduate,Student,2799785.0,50000.0,48,656.0,2,0.85,7845,0,Approved
24,Female,Married,Not Graduate,Part-Time,196040.0,74490.0,12,621.0,2,0.41,33724,0,Rejected
46,Female,Single,Graduate,Salaried,1248904.0,517794.0,24,631.0,2,0.23,607456,305693,Approved
47,Female,Single,Graduate,Salaried,1097260.0,882785.0,36,550.0,2,0.2,73467,0,Approved
31,Male,Single,Not Graduate,Self-Employed,1519439.0,386654.0,36,652.0,1,0.1,410541,0,Approved
35,Female,Married,Graduate,Salaried,1104393.0,572624.0,12,604.0,1,0.55,546314,0,Rejected
42,Female,Single,Graduate,Student,1117143.0,431876.0,36,502.0,0,0.15,276300,0,Approved
18,Male,Married,Not Graduate,Student,5892.0,73757.0,60,585.0,2,1.0,2710,0,Rejected
41,Female,Single,Graduate,Self-Employed,894900.0,482019.0,36,675.0,3,0.14,228062,0,Approved
24,Male,Married,Not Graduate,Part-Time,105776.0,51791.0,60,614.0,3,0.13,28027,0,Rejected
51,Male,Married,Not Graduate,Self-Employed,600671.0,504795.0,12,622.0,2,0.57,207314,0,Rejected
59,Male,Single,Not Graduate,Self-Employed,511150.0,363573.0,12,413.0,0,0.42,43553,0,Rejected
33,Female,Single,Not Graduate,Self-Employed,1606249.0,265438.0,12,554.0,2,0.18,22807,0,Rejected
52,Male,Married,Not Graduate,Salaried,690839.0,377871.0,12,457.0,0,0.58,205262,0,Rejected
50,Male,Single,Graduate,Salaried,1020204.0,408206.0,12,582.0,3,0.43,227313,0,Approved
59,Female,Married,Graduate,Salaried,558933.0,344774.0,60,647.0,2,0.13,271775,0,Approved
41,Female,Single,Graduate,Unemployed,1181510.0,698018.0,12,614.0,3,0.63,105416,0,Rejected
60,Male,Married,Not Graduate,Salaried,999547.0,221689.0,48,579.0,2,0.07,361056,0,Approved
58,Female,Married,Not Graduate,Self-Employed,730130.0,427829.0,36,634.0,3,0.23,49077,0,Rejected
53,Male,Single,Graduate,Salaried,952066.0,556049.0,36,600.0,1,0.23,24587,0,Rejected
52,Male,Single,Graduate,Self-Employed,1122354.0,686321.0,48,619.0,1,0.13,490302,367375,Approved
19,Female,Single,Graduate,Unemployed,6280.0,50000.0,48,608.0,1,1.0,2429,0,Rejected
47,Female,Single,Not Graduate,Self-Employed,974354.0,332113.0,12,660.0,1,0.36,405361,0,Approved
50,Male,Single,Graduate,Part-Time,351469.0,61445.0,60,622.0,1,0.05,2310,458721,Approved
19,Female,Married,Graduate,Student,25666.0,50000.0,12,620.0,1,1.0,5787,0,Rejected
18,Male,Married,Graduate,Student,,,24,,1,0.93,2519,0,Rejected
18,Female,Single,Graduate,Unemployed,25705.0,50000.0,48,482.0,0,0.61,1041,74589,Rejected
19,Female,Married,Not Graduate,Unemployed,8195.0,50000.0,24,692.0,1,1.0,1277,0,Rejected
53,Female,Married,Graduate,Self-Employed,815234.0,312916.0,60,449.0,0,0.1,137136,106984,Approved
33,Female,Married,Graduate,Salaried,1030329.0,215292.0,24,427.0,0,0.12,168655,60859,Approved
52,Male,Married,Not Graduate,Salaried,342487.0,88136.0,60,671.0,3,0.07,81928,346539,Approved
39,Female,Married,Graduate,Salaried,737097.0,138612.0,24,651.0,3,0.11,166643,471663,Approved
29,Female,Married,Graduate,Self-Employed,432711.0,130102.0,60,697.0,1,0.05,103075,0,Approved
44,Female,Married,Not Graduate,Self-Employed,877968.0,291877.0,60,512.0,0,0.09,382489,0,Approved
17,Female,Married,Not Graduate,Unemployed,5805.0,50000.0,24,654.0,3,1.0,170,0,Rejected
20,Female,Married,Graduate,Unemployed,39818.0,50000.0,24,458.0,0,0.71,7679,0,Rejected
26,Female,Married,Graduate,Self-Employed,631651.0,276369.0,36,465.0,0,0.17,39811,0,Rejected
30,Female,Single,Graduate,Salaried,1196111.0,717154.0,12,623.0,3,0.64,105639,0,Rejected
47,Male,Single,Graduate,Salaried,1247086.0,828095.0,48,685.0,1,0.11,50978,266168,Rejected
19,Male,Single,Graduate,Unemployed,11495.0,50000.0,48,617.0,1,1.0,2652,0,Rejected
21,Male,Single,Not Graduate,Part-Time,188445.0,86120.0,48,629.0,1,0.14,27023,0,Rejected
36,Male,Married,Graduate,Salaried,,,48,,0,0.1,342967,0,Approved
31,Female,Married,Not Graduate,Salaried,656187.0,345970.0,12,643.0,2,0.56,189467,130891,Rejected
51,Male,Single,Graduate,Self-Employed,1989306.0,747564.0,24,554.0,0,0.21,350822,0,Approved
21,Male,Married,Graduate,Salaried,1289332.0,586297.0,60,575.0,2,0.12,620478,0,Approved
24,Female,Married,Graduate,Salaried,1166879.0,466928.0,60,566.0,2,0.11,323601,0,Approved
60,Male,Married,Not Graduate,Self-Employed,1424014.0,598225.0,12,633.0,1,0.45,149092,0,Rejected
48,Female,Married,Not Graduate,Self-Employed,1561204.0,697339.0,36,699.0,1,0.18,601007,0,Approved
58,Male,Married,Not Graduate,Self-Employed,465431.0,106697.0,60,640.0,1,0.06,87311,72611,Approved
28,Female,Married,Graduate,Salaried,346987.0,173992.0,24,411.0,0,0.28,151282,0,Approved
40,Male,Single,Graduate,Self-Employed,1914561.0,340078.0,48,492.0,0,0.06,107215,0,Approved
39,Female,Married,Graduate,Salaried,405057.0,91150.0,24,560.0,0,0.13,42023,391863,Approved
21,Female,Married,Graduate,Part-Time,108809.0,54281.0,24,674.0,3,0.28,20526,0,Rejected
47,Male,Single,Not Graduate,Salaried,1227015.0,643056.0,24,552.0,3,0.3,41184,0,Rejected
18,Male,Married,Graduate,Student,11793.0,67438.0,48,578.0,3,1.0,4213,0,Rejected
21,Male,Married,Not Graduate,Part-Time,128804.0,71828.0,24,604.0,1,0.32,29717,0,Rejected
59,Male,Married,Not Graduate,Self-Employed,1217620.0,662169.0,24,453.0,0,0.31,25018,0,Rejected
56,Female,Single,Not Graduate,Salaried,666091.0,376562.0,12,436.0,0,0.6,29555,476069,Rejected
55,Male,Single,Graduate,Salaried,590849.0,262708.0,12,596.0,2,0.47,230289,0,Rejected
39,Female,Married,Graduate,Self-Employed,1931391.0,695392.0,36,383.0,0,0.14,930296,96464,Approved
37,Female,Married,Graduate,Self-Employed,1539338.0,1013740.0,48,663.0,1,0.15,449276,0,Rejected
26,Female,Married,Not Graduate,Salaried,503997.0,181171.0,36,640.0,3,0.14,243302,159748,Approved
46,Male,Single,Graduate,Self-Employed,1222648.0,516946.0,60,695.0,1,0.11,72412,0,Approved
37,Female,Single,Graduate,Salaried,529368.0,292140.0,12,623.0,1,0.59,137205,308454,Rejected
59,Male,Married,Not Graduate,Salaried,748464.0,245661.0,24,650.0,1,0.19,317864,0,Approved
18,Male,Married,Graduate,Unemployed,28612.0,50000.0,48,521.0,0,0.55,4657,0,Rejected
50,Female,Married,Not Graduate,Salaried,1057747.0,256751.0,60,594.0,3,0.06,193353,0,Approved
56,Male,Single,Graduate,Self-Employed,1750721.0,714357.0,36,555.0,2,0.16,714778,322004,Approved
20,Male,Married,Not Graduate,Student,12559.0,50000.0,36,598.0,0,1.0,3701,0,Rejected
51,Female,Married,Graduate,Salaried,857325.0,457013.0,12,629.0,1,0.57,119294,148349,Rejected
46,Female,Married,Graduate,Self-Employed,385468.0,114332.0,48,511.0,0,0.09,132420,0,Approved
20,Female,Single,Graduate,Unemployed,14945.0,50000.0,24,553.0,0,1.0,7445,274178,Rejected
60,Female,Single,Graduate,Self-Employed,1252027.0,625947.0,48,582.0,0,0.16,540644,0,Approved
34,Male,Married,Graduate,Salaried,1003296.0,334057.0,48,644.0,2,0.11,181184,231272,Approved
17,Female,Single,Not Graduate,Salaried,23923.0,50000.0,36,647.0,2,0.83,8115,0,Rejected
43,Female,Single,Graduate,Salaried,826467.0,327090.0,36,574.0,0,0.16,6339,0,Rejected
31,Male,Single,Not Graduate,Salaried,898351.0,116339.0,24,486.0,0,0.07,245396,0,Approved
25,Male,Married,Not Graduate,Part-Time,2799785.0,78130.0,12,576.0,3,0.59,32705,0,Rejected
42,Female,Single,Not Graduate,Self-Employed,1167181.0,420497.0,24,478.0,0,0.2,485619,0,Rejected
47,Female,Married,Graduate,Salaried,1455944.0,481845.0,24,402.0,0,0.19,581352,0,Approved
42,Male,Single,Not Graduate,Part-Time,576202.0,64573.0,24,687.0,1,0.06,30314,0,Rejected
35,Female,Married,Graduate,Self-Employed,308793.0,50360.0,60,491.0,0,0.04,75082,0,Approved
43,Female,Married,Graduate,Self-Employed,1099848.0,210332.0,12,470.0,0,0.2,14482,0,Rejected
21,Female,Single,Not Graduate,Part-Time,177969.0,88472.0,36,407.0,0,0.2,21424,0,Rejected
36,Female,Single,Not Graduate,Self-Employed,470020.0,181391.0,60,398.0,0,0.1,96376,0,Approved
46,Male,Married,Graduate,Salaried,926741.0,486586.0,24,374.0,0,0.3,249746,0,Approved
28,Male,Married,Not Graduate,Self-Employed,1202631.0,205255.0,60,640.0,2,0.05,111777,0,Approved
57,Female,Single,Graduate,Salaried,875016.0,74107.0,12,563.0,2,0.09,135685,328704,Approved
24,Male,Married,Graduate,Salaried,2799785.0,70839.0,12,419.0,0,0.17,192888,229904,Approved
31,Male,Single,Graduate,Unemployed,940619.0,213003.0,36,653.0,3,0.09,340016,0,Approved
29,Female,Married,Not Graduate,Salaried,1008422.0,87080.0,12,657.0,2,0.09,152393,0,Approved
46,Male,Single,Not Graduate,Salaried,313692.0,119971.0,24,644.0,1,0.22,52819,0,Approved
52,Male,Single,Graduate,Self-Employed,677139.0,119778.0,48,633.0,2,0.06,186311,0,Approved
42,Female,Married,Graduate,Self-Employed,1983726.0,1978756.0,36,598.0,3,0.23,159515,139978,Approved
23,Female,Single,Graduate,Part-Time,155197.0,51610.0,24,406.0,0,0.19,25259,0,Rejected
20,Male,Single,Not Graduate,Self-Employed,17817.0,50000.0,12,601.0,1,1.0,6401,313048,Rejected
26,Male,Single,Not Graduate,Salaried,568943.0,60243.0,24,485.0,0,0.06,712,0,Rejected
27,Female,Married,Not Graduate,Salaried,279571.0,97028.0,48,642.0,2,0.11,7703,0,Rejected
29,Female,Single,Graduate,Student,799319.0,135864.0,24,607.0,3,0.1,136598,490497,Approved
38,Female,Married,Not Graduate,Salaried,553397.0,321142.0,60,615.0,1,0.15,50398,163909,Approved
18,Male,Single,Graduate,Self-Employed,16780.0,50000.0,48,599.0,2,0.94,6489,401649,Rejected
22,Female,Single,Not Graduate,Part-Time,121632.0,53609.0,60,550.0,3,0.12,34866,281532,Approved
57,Male,Single,Graduate,Salaried,668304.0,160130.0,60,700.0,1,0.06,309680,164704,Approved
39,Female,Married,Graduate,Self-Employed,1982319.0,1000974.0,12,584.0,0,0.54,232091,0,Rejected
20,Female,Married,Graduate,Unemployed,10882.0,50000.0,48,610.0,2,1.0,3614,0,Rejected
36,Male,Single,Graduate,Salaried,819373.0,170528.0,48,581.0,3,0.07,175771,0,Approved
47,Male,Married,Not Graduate,Salaried,1171350.0,480254.0,36,648.0,1,0.16,567923,232941,Approved
18,Male,Single,Graduate,Student,7609.0,50000.0,24,579.0,3,1.0,1826,0,Rejected
41,Female,Single,Not Graduate,Self-Employed,321830.0,136457.0,36,652.0,2,0.12,26668,0,Rejected
28,Female,Single,Graduate,Self-Employed,1906465.0,410015.0,36,632.0,2,0.09,138277,0,Approved
30,Female,Single,Graduate,Self-Employed,632061.0,413613.0,36,371.0,0,0.17,14511,0,Rejected
56,Female,Married,Graduate,Salaried,1209139.0,161737.0,24,458.0,0,0.08,603912,0,Approved
21,Male,Married,Graduate,Salaried,645970.0,381128.0,48,614.0,2,0.19,56122,326294,Approved
19,Male,Married,Not Graduate,Unemployed,7011.0,95618.0,12,668.0,1,1.0,3190,0,Approved
19,Female,Single,Not Graduate,Student,8872.0,50000.0,60,644.0,1,1.0,946,0,Rejected
18,Female,Single,Graduate,Student,37911.0,50000.0,24,618.0,1,0.75,11425,339353,Rejected
45,Male,Single,Graduate,Salaried,1217596.0,484814.0,36,664.0,1,0.16,472238,0,Approved
26,Male,Married,Graduate,Self-Employed,831418.0,551953.0,24,642.0,3,0.21,23467,0,Rejected
40,Female,Single,Graduate,Self-Employed,1317397.0,463374.0,48,581.0,2,0.11,462302,336330,Approved
30,Male,Single,Not Graduate,Self-Employed,861155.0,241985.0,48,558.0,2,0.09,117598,0,Approved
56,Male,Married,Graduate,Self-Employed,565885.0,254562.0,60,694.0,1,0.12,33799,0,Rejected
26,Male,Single,Graduate,Salaried,1316214.0,122152.0,60,379.0,0,0.02,556416,0,Approved
45,Male,Married,Not Graduate,Salaried,896235.0,352015.0,24,496.0,0,0.22,373424,0,Approved
28,Female,Single,Not Graduate,Salaried,769875.0,314882.0,36,596.0,3,0.16,127981,0,Approved
17,Female,Single,Not Graduate,Unemployed,25683.0,50000.0,60,642.0,3,0.52,12535,205931,Rejected
33,Female,Married,Not Graduate,Self-Employed,826143.0,149921.0,24,397.0,0,0.1,405899,243397,Approved
29,Male,Single,Graduate,Self-Employed,1451751.0,639358.0,60,478.0,0,0.12,322779,0,Approved
43,Male,Single,Not Graduate,Salaried,318683.0,126882.0,12,636.0,2,0.42,13595,0,Rejected
33,Female,Single,Not Graduate,Self-Employed,1835426.0,370676.0,60,664.0,2,0.04,648645,0,Approved
31,Female,Married,Not Graduate,Salaried,600516.0,64658.0,60,594.0,2,0.03,86333,0,Approved
25,Male,Married,Graduate,Salaried,1215357.0,585888.0,48,661.0,3,0.15,333703,0,Approved
36,Female,Married,Graduate,Self-Employed,1499809.0,753354.0,12,616.0,2,0.54,44581,0,Rejected
17,Female,Married,Not Graduate,Student,9814.0,50000.0,48,630.0,2,1.0,745,0,Rejected
20,Female,Single,Not Graduate,Student,,,48,,2,1.0,2421,0,Rejected
17,Female,Single,Not Graduate,Unemployed,2863.0,50000.0,36,651.0,1,1.0,787,498953,Approved
45,Female,Married,Not Graduate,Salaried,1347238.0,489752.0,60,465.0,0,0.1,234201,281345,Approved
31,Male,Married,Not Graduate,Self-Employed,963266.0,399328.0,24,632.0,1,0.23,480201,0,Approved
34,Male,Single,Graduate,Salaried,1312314.0,101166.0,60,628.0,3,0.02,72788,0,Approved
53,Female,Married,Not Graduate,Salaried,1088607.0,634157.0,12,581.0,3,0.62,306172,120152,Rejected
